message,target
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,1
Cramps stopped. Going back to sleep,0
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0
Ok...,0
"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",0
Do I? I thought I put it back in the box,0
More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,1
SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1
Adult 18 Content Your video will be with you shortly,1
Have you finished work yet? :),0
PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,1
* You gonna ring this weekend or wot?,0
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0
That seems unnecessarily affectionate,0
I've told him that i've returned it. That should i re order it.,0
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0
10 min later k...,0
If you're thinking of lifting me one then no.,0
"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",0
Going on nothing great.bye,0
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 ,1
Y lei?,0
NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,0
"Yes, my reg is  Ciao!",0
Only once then after ill obey all yours.,0
Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,0
Where do you need to go to get it?,0
Probably a couple hours tops,0
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,1
Can ü call me at 10:10 to make sure dat i've woken up...,0
K:)k..its good:)when are you going?,0
"Goodmorning, today i am late for 2hrs. Because of back pain.",0
Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,0
I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,0
Dunno lei... I thk mum lazy to go out... I neva ask her yet...,0
U know we watchin at lido?,0
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",1
I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",0
Hey company elama po mudyadhu.,0
Ok. There may be a free gym about.,0
"I can't right this second, gotta hit people up first",0
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0
Shall i get my pouch?,0
"K I'm leaving soon, be there a little after 9",0
Did u download the fring app?,0
From tomorrow onwards eve 6 to 3 work.,0
Holy living christ what is taking you so long,0
University of southern california.,0
No. She's currently in scotland for that.,0
Hey happy birthday...,0
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",0
You call times job today ok umma and ask them to speed up,0
Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0
Unless it's a situation where YOU GO GURL would be more appropriate,0
I know you are serving. I mean what are you doing now.,0
"Fair enough, anything going on?",0
", ow u dey.i paid 60,400thousad.i told  u would call . ",0
Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,0
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1
Ü only send me the contents page...,0
I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0
Love it! The girls at the office may wonder why you are smiling but sore...,0
"Haha, my friend tyler literally just asked if you could get him a dubsack",0
"Hiya, probably coming home * weekend after next",0
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0
Noice. Text me when you're here,0
Stop knowing me so well!,0
Omg it could snow here tonite!,0
Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0
Whatsup there. Dont u want to sleep,0
My phone,0
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0
"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0
K.k:)advance happy pongal.,0
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,1
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0
Yes.i'm in office da:),0
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",0
I AM AT THE GAS STATION. GO THERE.,0
Nope i waiting in sch 4 daddy... ,0
No that just means you have a fat head,0
Well thats nice. Too bad i cant eat it,0
Well done and ! luv ya all ,0
If you are not coughing then its nothing,0
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,0
In which place do you want da.,0
Yo theres no class tmrw right?,0
I was just callin to say hi. Take care bruv!,0
Why de. You looking good only:-)..,0
Aight do you still want to get money,0
Pls pls find out from aunt nike.,0
Lol no. U can trust me.,0
"Sorry, I'll call later",0
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,1
And I don't plan on staying the night but I prolly won't be back til late,0
"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",0
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,0
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,0
Hi! This is Roger from CL. How are you?,0
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",0
What does the dance river do?,0
"Sure, whenever you show the fuck up &gt;:(",0
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0
Wat uniform? In where get?,0
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,0
S.i think he is waste for rr..,0
Do u knw dis no. &lt;#&gt; ?,0
Lol no. Just trying to make your day a little more interesting,0
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,1
I am not having her number sir,0
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",1
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0
Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,0
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1
And maybe some pressies,0
Easy ah?sen got selected means its good..,0
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",0
K do I need a login or anything,0
Hows that watch resizing,0
Tension ah?what machi?any problem?,0
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1
Hey they r not watching movie tonight so i'll prob b home early...,0
Still i have not checked it da. . .,0
Yes watching footie but worried we're going to blow it - Phil Neville?,0
"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",0
Ya even those cookies have jelly on them,0
Which is weird because I know I had it at one point,0
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",1
Yeah my usual guy's out of town but there're definitely people around I know,0
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1
Dude sux for snake. He got old and raiden got buff,0
CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,0
You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,1
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",0
Black shirt n blue jeans... I thk i c ü...,0
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0
I'll be late...,0
Can u get pic msgs to your phone?,0
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,0
"Sorry, I'll call later",0
K..k:)where are you?how did you performed?,0
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1
